system:index,baseline_year,city,delta_LST,delta_max_LST,delta_top10_LST,final_year,max_LST_2000,max_LST_2020,mean_LST_2000,mean_LST_2020,n_images_2000,n_images_2020,n_pixels,sensor_2000,sensor_2020,top10_LST_2000,top10_LST_2020,transition,transition_area_pct,transition_code,.geo,error
00000000000000000008_6,2000.0,Berlin,-3.5204440172534532,-1.2115313178028373,-1.2115313178028373,2020.0,308.9637813717993,307.7522500539965,304.6909420502558,301.17049803300233,12.0,27.0,4.0,L5,L8,308.9637813717993,307.7522500539965,crop→wat,0.00024641269321065267,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_7,2000.0,Berlin,-2.8837700361308407,-1.8820466907500872,-1.8929473803303267,2020.0,303.72865460412476,301.84660791337467,300.2796514740193,297.3958814378885,12.0,27.0,15571.0,L5,L8,303.72865460412476,301.83570722379443,wat→imp,0.9592230114957684,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_8,2000.0,Berlin,-3.3880516701779015,-1.204461335933388,-1.2056988857885926,2020.0,300.2787134248507,299.0742520889173,297.3931008319197,294.0050491617418,12.0,27.0,750.0,L5,L8,300.2787134248507,299.0730145390621,wat→veg,0.0462023799769973,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_9,2000.0,Berlin,-7.604428115142923,-8.231119956066095,-8.231119956066095,2020.0,306.1826530617285,297.9515331056624,301.93642747263084,294.3319993574879,12.0,27.0,4.0,L5,L8,306.1826530617285,297.9515331056624,wat→crop,0.00024641269321065267,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_10,2000.0,Berlin,-3.385975876854104,-5.709808581405468,-5.709808581405468,2020.0,299.60638550095257,293.8965769195471,296.30735342709386,292.92137755023975,12.0,27.0,10.0,L5,L8,299.60638550095257,293.8965769195471,wat→bare,0.0006160317330266316,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_11,2000.0,Berlin,-1.3722253509995426,0.4467702185301618,0.4465955364870524,2020.0,308.3533807791399,308.8001509976701,304.35046700551163,302.9782416545121,12.0,27.0,54.0,L5,L8,308.3533807791399,308.79997631562696,bare→imp,0.0033265713583438,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_12,2000.0,Berlin,-6.91955691830816,1.1182208021685938,1.1182208021685938,2020.0,297.34273147277815,298.46095227494675,295.75057212730457,288.8310152089964,12.0,27.0,1.0,L5,L8,297.34273147277815,298.46095227494675,bare→veg,6.160317330266317e-05,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_13,2000.0,Berlin,-0.3494555190881101,0.461984120516604,0.461357566796039,2020.0,299.5597126535102,300.0216967740268,296.96861154392377,296.61915602483566,12.0,27.0,46.0,L5,L8,299.5597126535102,300.0210702203062,bare→wat,0.0028337459719225,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_14,2000.0,Berlin,-2.826398266569811,-2.2118364883577897,-2.21862664385435,2020.0,308.72070362790794,306.50886713955015,303.43975099679784,300.61335273022803,12.0,27.0,1145403.0,L5,L8,308.72070362790794,306.5020769840536,imp→imp,70.56045951039029,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_15,2000.0,Berlin,-4.131684626952392,-2.5792727316272703,-2.5855677980540577,2020.0,303.6471889804186,301.06791624879133,298.80769147306046,294.67600684610807,12.0,27.0,264481.0,L5,L8,303.6471889804186,301.06162118236455,veg→veg,16.292868878261658,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_16,2000.0,Berlin,1.6858502114404246,4.19450388835395,4.170013024235516,2020.0,307.8454468404107,312.03995072876467,300.84969468232333,302.53554489376376,12.0,27.0,24877.0,L5,L8,307.8454468404107,312.01545986464623,crop→crop,1.5325021422503515,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000008_17,2000.0,Berlin,-3.346401470307285,-0.5496101052286804,-0.5561858412970082,2020.0,297.0173490501556,296.4677389449269,295.2242888013725,291.8778873310652,12.0,27.0,77714.0,L5,L8,297.0173490501556,296.4611632088586,wat→wat,4.787429010043166,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_0,2000.0,Prague,-2.041589683616735,-0.8794390621255843,-0.8794390621255843,2020.0,307.7497995905827,306.8703605284571,304.1105188333012,302.0689291496845,4.0,11.0,345.0,L5,L8,307.7497995905827,306.8703605284571,imp→veg,0.0401333123942138,102.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_1,2000.0,Prague,-3.800407154131449,-2.4130067205257433,-2.4130067205257433,2020.0,310.52809700210986,308.1150902815841,305.80583220311365,302.0054250489822,4.0,11.0,56.0,L5,L8,310.52809700210986,308.1150902815841,imp→crop,0.006514392736452,103.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_2,2000.0,Prague,-4.929180958146787,0.3791708021300337,0.3791708021300337,2020.0,309.516015415428,309.89518621755803,307.9085637231457,302.9793827649989,4.0,11.0,2.0,L5,L8,309.516015415428,309.89518621755803,imp→wat,0.0002326568834447178,104.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_3,2000.0,Prague,-1.9114254149183123,-1.211788459161994,-1.211788459161994,2020.0,306.9676888869251,305.7559004277631,302.98692539313134,301.07549997821303,4.0,11.0,15804.0,L5,L8,306.9676888869251,305.7559004277631,veg→imp,1.83845469298016,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_4,2000.0,Prague,-3.058107567804086,-0.7863008379510461,-0.7863008379510461,2020.0,308.52995863244615,307.7436577944951,304.26665414893154,301.20854658112745,4.0,11.0,4067.0,L5,L8,308.52995863244615,307.7436577944951,veg→crop,0.4731077724848337,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_5,2000.0,Prague,-1.117763642803311,-1.3288278013135368,-1.3288278013135368,2020.0,302.9594731138573,301.6306453125438,299.2281014469351,298.1103378041318,4.0,11.0,341.0,L5,L8,302.9594731138573,301.6306453125438,veg→wat,0.0396679986273243,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_6,2000.0,Prague,-1.1475869337032236,-0.4267378024960635,-0.4267378024960635,2020.0,305.92510119012957,305.4983633876335,303.08221221721703,301.9346252835138,4.0,11.0,7.0,L5,L8,305.92510119012957,305.4983633876335,veg→bare,0.0008142990920565124,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_7,2000.0,Prague,-2.1465632708818134,-3.0317740062619123,-3.0317740062619123,2020.0,311.54835142413486,308.51657741787295,304.7990537614962,302.6524904906144,4.0,11.0,16522.0,L5,L8,311.54835142413486,308.51657741787295,crop→imp,1.921978514136814,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_8,2000.0,Prague,-3.092919707423846,-3.0628653653585047,-3.0628653653585047,2020.0,309.96429177151396,306.90142640615545,304.16491018079563,301.0719904733718,4.0,11.0,15093.0,L5,L8,309.96429177151396,306.90142640615545,crop→veg,1.755745170915563,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_9,2000.0,Prague,-1.7358052031748343,-2.2022093766974535,-2.2022093766974535,2020.0,306.136862600388,303.93465322369053,301.6828791176653,299.9470739144905,4.0,11.0,144.0,L5,L8,306.136862600388,303.93465322369053,crop→wat,0.0167512956080196,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_10,2000.0,Prague,-0.846412542100893,-0.3463821745024802,-0.3463821745024802,2020.0,311.4450095328311,311.0986273583286,308.4448279288663,307.5984153867654,4.0,11.0,27.0,L5,L8,311.4450095328311,311.0986273583286,crop→bare,0.0031408679265036,305.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_11,2000.0,Prague,-0.3467629817115494,-0.1354648852331479,-0.1354648852331479,2020.0,303.20511752981076,303.0696526445776,300.0287524270035,299.68198944529195,4.0,11.0,4016.0,L5,L8,303.20511752981076,303.0696526445776,wat→imp,0.4671750219569934,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_12,2000.0,Prague,-1.094307400716275,-0.6310455535844426,-0.6310455535844426,2020.0,303.37917764010183,302.7481320865174,299.88530056584335,298.7909931651271,4.0,11.0,234.0,L5,L8,303.37917764010183,302.7481320865174,wat→veg,0.0272208553630319,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_13,2000.0,Prague,-1.3855427113151109,-1.1114441917966928,-1.1114441917966928,2020.0,304.461384040485,303.3499398486883,300.45278802414197,299.06724531282686,4.0,11.0,115.0,L5,L8,304.461384040485,303.3499398486883,wat→crop,0.0133777707980712,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_14,2000.0,Prague,-0.5211592139482946,1.4056928860487687,1.4056928860487687,2020.0,303.0970814175777,304.5027743036265,300.70443831986074,300.18327910591245,4.0,11.0,16.0,L5,L8,303.0970814175777,304.5027743036265,wat→bare,0.0018612550675577,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_15,2000.0,Prague,0.2715515756124773,0.0875065003199893,0.0875065003199893,2020.0,302.6354396357681,302.72294613608807,299.4016179041602,299.6731694797727,4.0,11.0,27.0,L5,L8,302.6354396357681,302.72294613608807,bare→imp,0.0031408679265036,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_16,2000.0,Prague,-1.9824585295005477,-1.4952123913928972,-1.4952123913928972,2020.0,313.2732669230876,311.7780545316947,310.6563376627944,308.67387913329384,4.0,11.0,2.0,L5,L8,313.2732669230876,311.7780545316947,bare→veg,0.0002326568834447178,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_17,2000.0,Prague,-0.8400782457583773,-1.7555934153052704,-1.7555934153052704,2020.0,299.464227444735,297.70863402942973,296.2544084172392,295.4143301714808,4.0,11.0,61.0,L5,L8,299.464227444735,297.70863402942973,bare→wat,0.0070960349450638,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_18,2000.0,Prague,-1.7516800663673848,-0.4691058219768251,-0.4691058219768251,2020.0,309.10135890613,308.63225308415315,305.1898418955545,303.4381618291871,4.0,11.0,519637.0,L5,L8,309.10135890613,308.63225308415315,imp→imp,60.44856247128142,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_19,2000.0,Prague,-2.562205747441851,-2.342999472313352,-2.342999472313352,2020.0,305.469841809212,303.1268423368987,301.3554290427488,298.793223295307,4.0,11.0,117948.0,L5,L8,305.469841809212,303.1268423368987,veg→veg,13.720707044268789,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_20,2000.0,Prague,-3.7899325711670144,-3.313280953748688,-3.313280953748688,2020.0,311.621946062965,308.3086651092163,304.5949202904301,300.80498771926307,4.0,11.0,156189.0,L5,L8,311.621946062965,308.3086651092163,crop→crop,18.169222984173516,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_21,2000.0,Prague,-0.969079566276548,-1.2418312112475292,-1.2418312112475292,2020.0,300.7590418503967,299.5172106391492,297.6026601212306,296.63358055495405,4.0,11.0,8980.0,L5,L8,300.7590418503967,299.5172106391492,wat→wat,1.044629406666783,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000022_22,2000.0,Prague,-1.8099462202437735,-0.9713891862861032,-0.9713891862861032,2020.0,312.8793871599432,311.9079979736571,310.41526491015964,308.60531868991586,4.0,11.0,2.0,L5,L8,312.8793871599432,311.9079979736571,bare→bare,0.0002326568834447178,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_0,2000.0,Seoul,0.0059804306757769,-1.5567556443934905,-1.5567556443934905,2020.0,307.8783036423193,306.3215479979258,306.11635427525636,306.12233470593213,6.0,6.0,87255.0,L5,L8,307.8783036423193,306.3215479979258,veg→imp,10.258378763492376,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_1,2000.0,Seoul,2.871025167262814,1.1270733063747116,1.1270733063747116,2020.0,307.66541219083877,308.7924854972135,305.52018918268425,308.39121434994706,6.0,6.0,215.0,L5,L8,307.66541219083877,308.7924854972135,veg→crop,0.025277077922765,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_2,2000.0,Seoul,0.0913894720267194,-2.200014479416552,-2.200014479416552,2020.0,305.099875399381,302.89986091996445,302.7072854907663,302.79867496279303,6.0,6.0,230.0,L5,L8,305.099875399381,302.89986091996445,veg→wat,0.0270405949871439,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_3,2000.0,Seoul,-0.8224100363907496,-2.722212543293381,-2.722212543293381,2020.0,304.92049989065936,302.198287347366,303.0206973837567,302.198287347366,6.0,6.0,2.0,L5,L8,304.92049989065936,302.198287347366,veg→bare,0.00023513560858386053,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_4,2000.0,Seoul,4.4535961659813665,3.301970773653182,3.301970773653182,2020.0,302.9989677791261,306.30093855277926,301.6854593422278,306.13905550820914,6.0,6.0,4277.0,L5,L8,302.9989677791261,306.30093855277926,crop→imp,0.5028374989565858,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_5,2000.0,Seoul,0.4760135628416719,-0.8734599185769412,-0.8734599185769412,2020.0,306.2600581653723,305.38659824679536,304.37741549323067,304.85342905607234,6.0,6.0,834.0,L5,L8,306.2600581653723,305.38659824679536,crop→veg,0.0980515487794698,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_6,2000.0,Seoul,0.0328204747245308,-1.4423615663749274,-1.4423615663749274,2020.0,305.93149873955423,304.4891371731793,304.45631669845477,304.4891371731793,6.0,6.0,31.0,L5,L8,305.93149873955423,304.4891371731793,crop→wat,0.0036446019330498,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_7,2000.0,Seoul,-2.6563180627572365,-4.39017287754416,-4.39017287754416,2020.0,306.42435486800696,302.0341819904628,304.69050005322003,302.0341819904628,6.0,6.0,2.0,L5,L8,306.42435486800696,302.0341819904628,crop→bare,0.00023513560858386053,305.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_8,2000.0,Seoul,0.4056211111785046,-1.1905185158918812,-1.1905185158918812,2020.0,306.2688222044841,305.0783036885922,304.5445116832592,304.9501327944377,6.0,6.0,13967.0,L5,L8,306.2688222044841,305.0783036885922,wat→imp,1.64206952254539,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_9,2000.0,Seoul,0.5522688386709547,-0.0854233010042548,-0.0854233010042548,2020.0,302.80272675472696,302.7173034537227,301.4673239609514,302.01959279962233,6.0,6.0,115.0,L5,L8,302.80272675472696,302.7173034537227,wat→veg,0.0135202974935719,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_10,2000.0,Seoul,0.2734003722687248,-0.7465348112741026,-0.7465348112741026,2020.0,303.3199250054438,302.5733901941697,301.4862280004897,301.7596283727584,6.0,6.0,6.0,L5,L8,303.3199250054438,302.5733901941697,wat→bare,0.0007054068257515816,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_11,2000.0,Seoul,0.1707279177334726,-0.8448355990348091,-0.8448355990348091,2020.0,305.4716933626671,304.6268577636323,304.45612984589883,304.6268577636323,6.0,6.0,70.0,L5,L8,305.4716933626671,304.6268577636323,bare→imp,0.0082297463004351,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_12,2000.0,Seoul,-0.4621771206224139,-1.765264530247407,-1.765264530247407,2020.0,304.8278363199429,303.0625717896955,303.5247489103179,303.0625717896955,6.0,6.0,6.0,L5,L8,304.8278363199429,303.0625717896955,bare→wat,0.0007054068257515816,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_13,2000.0,Seoul,0.6594859537014486,-1.1424384715110705,-1.1424384715110705,2020.0,308.85747387914387,307.7150354076328,306.7951394427984,307.45462539649986,6.0,6.0,596303.0,L5,L8,308.85747387914387,307.7150354076328,imp→imp,70.10603440269088,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_14,2000.0,Seoul,-0.2405390009529924,-1.267361431327231,-1.267361431327231,2020.0,302.64546531917057,301.37810388784334,301.2055590395646,300.9650200386116,6.0,6.0,110135.0,L5,L8,302.64546531917057,301.37810388784334,veg→veg,12.94833012569174,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_15,2000.0,Seoul,3.207744236054566,1.9209844493888113,1.9209844493888113,2020.0,302.43266633711596,304.3536507865048,301.01404132323137,304.22178555928593,6.0,6.0,2336.0,L5,L8,302.43266633711596,304.3536507865048,crop→crop,0.2746383908259491,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_16,2000.0,Seoul,1.3662528591624437,-0.0479845475909996,-0.0479845475909996,2020.0,300.4538109829265,300.4058264353355,298.8173980810939,300.18365094025637,6.0,6.0,34786.0,L5,L8,300.4538109829265,300.4058264353355,wat→wat,4.089713640099086,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000000f_17,2000.0,Seoul,2.1872877451722843,0.9036252134491178,0.9036252134491178,2020.0,302.4020279455893,303.3056531590384,301.1183654138661,303.3056531590384,6.0,6.0,3.0,L5,L8,302.4020279455893,303.3056531590384,bare→bare,0.0003527034128757908,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000010_0,,Delhi,,,,,,,,,,,,,,,,NO_DATA,,,"{""type"":""MultiPoint"",""coordinates"":[]}",Insufficient LST imagery
00000000000000000019_0,2000.0,Bangkok,2.1042029706867424,6.229568224415573,6.229568224415573,2020.0,297.0244146243566,303.2539828487722,297.0244146243566,299.12861759504335,8.0,12.0,97653.0,L5,L8,297.0244146243566,303.2539828487722,veg→imp,5.399226383464334,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_1,2000.0,Bangkok,-2.664953961402489,0.1539838937104605,0.1539838937104605,2020.0,298.764171562695,298.9181554564055,298.764171562695,296.09921760129254,8.0,12.0,21243.0,L5,L8,298.764171562695,298.9181554564055,veg→crop,1.1745237326444946,203.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_2,2000.0,Bangkok,-0.2250761263281901,3.611309518171822,3.611309518171822,2020.0,297.0707243706822,300.68203388885405,297.0707243706822,296.84564824435404,8.0,12.0,6813.0,L5,L8,297.0707243706822,300.68203388885405,veg→wat,0.3766902127998372,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_3,2000.0,Bangkok,-3.4959530480430203,1.447142895876084,1.447142895876084,2020.0,300.48435014879766,301.93149304467374,300.48435014879766,296.98839710075464,8.0,12.0,61.0,L5,L8,300.48435014879766,301.93149304467374,veg→bare,0.0033726850111243,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_4,2000.0,Bangkok,-1.474096966168986,1.3405452197526415,1.3405452197526415,2020.0,298.87864412001096,300.2191893397636,298.87864412001096,297.404547153842,8.0,12.0,48948.0,L5,L8,298.87864412001096,300.2191893397636,crop→imp,2.706330916795308,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_5,2000.0,Bangkok,-2.885369710221539,-0.2051081187761383,-0.2051081187761383,2020.0,299.09413472083617,298.88902660206,299.09413472083617,296.2087650106146,8.0,12.0,9268.0,L5,L8,299.09413472083617,298.88902660206,crop→veg,0.5124269620180377,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_6,2000.0,Bangkok,-3.3979548731437035,-0.9134343596152804,-0.9134343596152804,2020.0,299.34843496463094,298.43500060501566,299.34843496463094,295.95048009148724,8.0,12.0,1364.0,L5,L8,299.34843496463094,298.43500060501566,crop→wat,0.0754154484454686,304.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_7,2000.0,Bangkok,,,,2020.0,,299.39326281829415,,296.69907508889867,8.0,12.0,4.0,L5,L8,,299.39326281829415,crop→bare,0.00022115967286061191,305.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_8,2000.0,Bangkok,11.83212516264024,16.15651246895925,16.15651246895925,2020.0,287.64183300443455,303.7983454733938,287.64183300443455,299.4739581670748,8.0,12.0,30795.0,L5,L8,287.64183300443455,303.7983454733938,wat→imp,1.7026530314356358,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_9,2000.0,Bangkok,-2.0115183367976215,1.618551503784886,1.618551503784886,2020.0,298.5213665885184,300.1399180923033,298.5213665885184,296.50984825172077,8.0,12.0,11092.0,L5,L8,298.5213665885184,300.1399180923033,wat→veg,0.6132757728424768,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_10,2000.0,Bangkok,-3.037914034972914,-0.9780140588271138,-0.9780140588271138,2020.0,299.5996502295815,298.6216361707544,299.5996502295815,296.5617361946086,8.0,12.0,2868.0,L5,L8,299.5996502295815,298.6216361707544,wat→crop,0.1585714854410587,403.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_11,2000.0,Bangkok,-1.81709066932558,2.114811541724407,2.114811541724407,2020.0,299.29689047616637,301.4117020178908,299.29689047616637,297.4797998068408,8.0,12.0,181.0,L5,L8,299.29689047616637,301.4117020178908,wat→bare,0.0100074751969426,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_12,2000.0,Bangkok,,,,2020.0,,306.32835232530135,,300.8218305584531,8.0,12.0,122.0,L5,L8,,306.32835232530135,bare→imp,0.0067453700222486,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_13,2000.0,Bangkok,,,,2020.0,,303.5216610942859,,300.10684978383676,8.0,12.0,19.0,L5,L8,,303.5216610942859,bare→veg,0.0010505084460879,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_14,2000.0,Bangkok,,,,2020.0,,305.9466003338103,,305.94372391778035,8.0,12.0,2.0,L5,L8,,305.9466003338103,bare→crop,0.00011057983643030596,503.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_15,2000.0,Bangkok,,,,2020.0,,303.08315122073515,,297.5843218279277,8.0,12.0,63.0,L5,L8,,303.08315122073515,bare→wat,0.0034832648475546,504.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_16,2000.0,Bangkok,12.1441463870093,15.680924114655395,15.680924114655395,2020.0,290.21304161288816,305.89396572754356,290.21304161288816,302.35718799989746,8.0,12.0,1234626.0,L5,L8,290.21304161288816,305.89396572754356,imp→imp,68.26237056630146,101.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_17,2000.0,Bangkok,-1.6165642771715625,2.10249115023214,2.10249115023214,2020.0,298.0415617426381,300.14405289287026,298.0415617426381,296.42499746546656,8.0,12.0,102341.0,L5,L8,298.0415617426381,300.14405289287026,veg→veg,5.658425520056971,202.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_18,2000.0,Bangkok,-3.59454902251116,-1.3562440505385212,-1.3562440505385212,2020.0,299.1286081284211,297.77236407788257,299.1286081284211,295.53405910590993,8.0,12.0,160232.0,L5,L8,299.1286081284211,297.77236407788257,crop→crop,8.859214175450392,303.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_19,2000.0,Bangkok,11.025434709528495,14.694401603730398,14.694401603730398,2020.0,286.052598531041,300.7470001347714,286.052598531041,297.0780332405695,8.0,12.0,75401.0,L5,L8,286.052598531041,300.7470001347714,wat→wat,4.168915123340749,404.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
00000000000000000019_20,2000.0,Bangkok,,,,2020.0,,297.43665368608123,,296.72621360875644,8.0,12.0,5552.0,L5,L8,,297.43665368608123,bare→bare,0.3069696259305293,505.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_0,2000.0,Doha,2.4287314628574563,4.430178033319805,4.635911645325336,2020.0,320.578440351481,325.0086183848008,317.7402210153967,320.16895247825414,21.0,24.0,272.0,L5,L8,320.16189287862363,324.79780452394897,veg→imp,0.1041080580402423,201.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_1,2000.0,Doha,0.4765300965196388,2.33592323936864,2.200596898532524,2020.0,316.2287212139029,318.5646444532715,314.71290501888365,315.1894351154033,21.0,24.0,7.0,L5,L8,316.14419190081645,318.344788799349,veg→wat,0.0026792514936827,204.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_2,2000.0,Doha,2.9022951683008387,4.4403481717898785,4.427739518337944,2020.0,320.84376513401384,325.2841133058037,317.9750724633848,320.8773676316856,21.0,24.0,41.0,L5,L8,320.6597871833063,325.08752670164426,veg→bare,0.015692758748713,205.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_3,2000.0,Doha,-0.1815148882878361,0.9624901082172528,1.0572518486135891,2020.0,322.36956458518,323.33205469339725,319.4203387773861,319.2388238890983,21.0,24.0,13.0,L5,L8,322.18146579914037,323.23871764775396,crop→imp,0.0049757527739821,301.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_4,2000.0,Doha,,,,2020.0,,,,,21.0,24.0,1.0,L5,L8,,,crop→veg,0.000382750213383244,302.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_5,2000.0,Doha,12.45536677688915,14.109872985861386,13.995023719723008,2020.0,311.86750799685507,325.97738098271645,308.63558269264473,321.0909494695339,21.0,24.0,11747.0,L5,L8,311.7888450832454,325.7838688029684,wat→imp,4.496166756612967,401.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_6,2000.0,Doha,10.489756454573978,11.685131781159214,11.469086441742888,2020.0,310.8824104614772,322.5675422426364,307.3660025706898,317.85575902526375,21.0,24.0,42.0,L5,L8,310.84320951452025,322.31229595626314,wat→veg,0.0160755089620962,402.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_7,2000.0,Doha,13.568609636182146,15.18650366363812,14.979549066477432,2020.0,311.98252903646454,327.16903270010266,308.7147896810158,322.28339931719796,21.0,24.0,6620.0,L5,L8,311.9187747974329,326.8983238639103,wat→bare,2.533806412597075,405.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_8,2000.0,Doha,2.7229014386377344,4.643772841478665,4.842221383516858,2020.0,323.71446133941083,328.3582341808895,320.67552058309826,323.398422021736,21.0,24.0,72875.0,L5,L8,323.2748379098209,328.1170592933378,bare→imp,27.892921800303903,501.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_9,2000.0,Doha,-0.1003029413398621,2.2238043558311915,2.1460732663535964,2020.0,321.61045092866317,323.83425528449436,319.4635745121741,319.36327157083423,21.0,24.0,277.0,L5,L8,321.4455492703413,323.5916225366949,bare→veg,0.1060218091071585,502.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
0000000000000000001f_10,2000.0,Doha,-3.6628959947104818,-2.0048823410382397,-2.091752585126642,2020.0,325.23550608671854,323.2306237456803,322.1863348943863,318.5234388996758,21.0,24.0,63.0,L5,L8,325.0373890391635,322.94563645403684,bare→crop,0.0241132634431443,503.0,"{""type"":""MultiPoint"",""coordinates"":[]}",
