system:index,LC_class,LC_percent,city,max_LST,mean_LST,mean_top10_LST,n_images,sensor,year,.geo
0000000000000000001d_4,5,82.65911438839031,Amman,326.1907047016047,319.6933475486658,326.0026041549576,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_0,1,45.29980109696011,Harare,298.55545769654134,298.367953635002,298.55545769654134,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_1,2,46.09636791801104,Harare,297.7537664630531,297.5099099996517,297.7537664630531,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_2,3,7.885698481754093,Harare,298.1694800503724,297.8139557540964,298.1694800503724,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_3,4,0.7103944086429143,Harare,295.80125827743996,295.72961510486886,295.80125827743996,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000049_4,5,0.0077380946318502,Harare,297.69392986853364,297.6015280889862,297.69392986853364,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_0,1,2.57015605330843,Kinshasa,297.34485947553605,297.34485947553605,297.34485947553605,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_1,2,90.48687605684192,Kinshasa,295.8771073953852,295.8771073953852,295.8771073953852,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_2,3,4.060338086503899,Kinshasa,293.7325686282712,293.7325686282712,293.7325686282712,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_3,4,2.822652384558073,Kinshasa,295.3691166997484,295.3691166997484,295.3691166997484,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004d_4,5,0.0599774187876922,Kinshasa,294.6663161757165,294.6663161757165,294.6663161757165,1,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_0,1,11.261754199775902,Blantyre,283.9516139366639,283.7686403229346,283.9516139366639,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_1,2,70.77935923893077,Blantyre,283.04856489082255,282.8957667768042,283.04856489082255,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_2,3,17.811061958505576,Blantyre,283.22160551738887,282.6495787903937,283.22160551738887,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004f_3,4,0.1476097877301723,Blantyre,281.90464746814547,281.8987443252292,281.90464746814547,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_0,1,24.53619369919726,National Capital District,310.639161257506,305.1201357530775,310.639161257506,8,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_1,2,59.11793678028698,National Capital District,308.63347335174734,304.02977614921707,308.63347335174734,8,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_2,3,0.3522693357898289,National Capital District,305.8564949410584,301.08805331192843,305.8564949410584,8,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_3,4,1.7605858180916607,National Capital District,305.56858463444786,301.86100272227804,305.56858463444786,8,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000056_4,5,14.233014366634263,National Capital District,303.77538738669796,300.29371996491324,303.77538738669796,8,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_0,1,19.179002880162397,Dili,309.5024727202202,303.2380712105647,309.5024727202202,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_1,2,69.10862157253192,Dili,303.873137379962,298.2453089471292,303.873137379962,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_2,3,10.50624366069967,Dili,307.5447265723522,299.4932344666233,307.5447265723522,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_3,4,1.0793051657654091,Dili,308.23869754548775,302.1375259038501,308.23869754548775,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000057_4,5,0.1268267208406144,Dili,306.1545444988335,300.42732124770555,306.1545444988335,11,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_0,1,24.113746527954667,Phnom Penh,291.23078684022227,291.2187204545531,291.23078684022227,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_1,2,11.500208767197218,Phnom Penh,290.9433259973222,290.8941806189392,290.9433259973222,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_2,3,52.48194347966542,Phnom Penh,289.81938527707376,289.8010435413512,289.81938527707376,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_3,4,11.885130048956116,Phnom Penh,287.5848309502166,287.58294570852667,287.5848309502166,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000005d_4,5,0.0189711762265869,Phnom Penh,289.3480893469725,289.3480893469725,289.3480893469725,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_0,1,71.19250967203092,Paris,303.6395681959069,302.0455312681395,303.6395681959069,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_1,2,23.99856442577341,Paris,304.1124269489707,302.3684480997819,304.1124269489707,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_2,3,0.1195869432471248,Paris,302.12864378651335,300.2246576653411,302.12864378651335,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_3,4,4.350321256630042,Paris,301.28500164023944,300.0223151864651,301.28500164023944,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000006_4,5,0.3390177023185001,Paris,304.7365570054946,301.9748632093812,304.7365570054946,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_0,1,60.647267937415315,Prague,309.0950420232645,305.18720773134106,309.0950420232645,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_1,2,16.143250779816118,Prague,305.7300636267524,301.6265809091024,305.7300636267524,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_2,3,21.640964029384836,Prague,311.47358869022406,304.5801019184466,311.47358869022406,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_3,4,1.557577041856704,Prague,301.5762175980827,298.4103823700784,301.5762175980827,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000022_4,5,0.0109402115270187,Prague,300.9248071320736,297.7303940121949,300.9248071320736,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_0,1,72.61387671041976,Montreal,307.2982543062633,304.73918288608587,307.2982543062633,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_1,2,6.223484998955166,Montreal,299.53883119786406,298.5195584843486,299.53883119786406,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_2,3,2.324581056960206,Montreal,301.1419544654637,300.0177858251456,301.1419544654637,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_3,4,9.819460280460468,Montreal,294.99358476217503,293.8665307694723,294.99358476217503,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000036_4,5,9.018596953204398,Montreal,295.5872303687698,294.6707293157483,295.5872303687698,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_0,1,86.73693159220166,Birmingham,307.77359564981134,302.1687825096156,307.77359564981134,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_1,2,9.00136064182835,Birmingham,305.02329981043954,300.6115058341047,305.02329981043954,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_2,3,3.3238555608168783,Birmingham,302.2919898721148,299.36390958586657,302.2919898721148,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_3,4,0.9337539348015972,Birmingham,302.44779606006165,298.2798627240598,302.44779606006165,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000039_4,5,0.0040982703515163,Birmingham,300.34768979087096,295.83401376806887,300.34768979087096,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_0,1,88.50153475391748,Manchester,297.3245306004016,297.31376721440745,297.3245306004016,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_1,2,9.805553686112136,Manchester,297.6740485044482,297.6499727583857,297.6740485044482,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_2,3,0.1482418598747813,Manchester,297.05317505763884,297.05317505763884,297.05317505763884,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_3,4,1.532607014082576,Manchester,297.29787372884806,297.2813107329623,297.29787372884806,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003a_4,5,0.0120626860130317,Manchester,295.62522758374075,295.62522758374075,295.62522758374075,3,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0,1,83.41268177528008,Milan,308.762830896533,306.74791621832924,308.762830896533,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_1,2,2.8634881140234203,Milan,305.0104501422832,303.20805955199455,305.0104501422832,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_2,3,13.130588141439905,Milan,304.6034167357288,302.27134251415777,304.6034167357288,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_3,4,0.5925485006821893,Milan,302.4863274640676,301.29598937772755,302.4863274640676,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_0,1,95.3430215955796,Naples,314.73027773258747,309.7325368717013,314.73027773258747,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_1,2,3.718594572413149,Naples,311.44640129536765,304.9107399067673,311.44640129536765,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_2,3,0.3939860563627435,Naples,318.9694191286572,311.62129869722946,318.9694191286572,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_3,4,0.4320719966928831,Naples,308.01200430734815,303.382432104322,308.01200430734815,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003c_4,5,0.1123257789516106,Naples,305.68413700580714,300.88963880070185,305.68413700580714,10,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_0,1,85.44012081331958,Zurich,302.0135704294699,299.13938972503377,302.0135704294699,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_1,2,8.77229204640181,Zurich,297.08522344182313,294.38629929232286,297.08522344182313,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_2,3,0.8407353359572666,Zurich,301.46175584834026,297.23041658671343,301.46175584834026,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_3,4,4.943533872351116,Zurich,295.65255228140046,293.3161076649899,295.65255228140046,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003d_4,5,0.0033179319702158,Zurich,299.84068008019887,297.8353233799468,299.84068008019887,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_0,1,81.2252054093493,Geneva,301.49123764040723,301.49123764040723,301.49123764040723,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_1,2,2.6583976545140264,Geneva,299.40824128625127,299.40824128625127,299.40824128625127,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_2,3,0.040950720491794,Geneva,295.1650849476071,295.1650849476071,295.1650849476071,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_3,4,15.9730694144154,Geneva,292.61610045801734,292.61610045801734,292.61610045801734,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003e_4,5,0.1023768012294851,Geneva,293.79947665215155,293.79947665215155,293.79947665215155,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_0,1,4.245454368498733,La Paz,299.1155285724076,297.64772130953065,299.1155285724076,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_1,2,92.99732627959312,La Paz,293.73392606759046,293.1954434575697,293.73392606759046,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_2,3,0.0052580935222319,La Paz,296.66402394952394,293.81238535600687,296.66402394952394,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_3,4,1.2291810380665245,La Paz,279.3319108846768,279.21975903877774,279.3319108846768,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000044_4,5,1.5227802203193674,La Paz,291.40005261675253,290.43277842796243,291.40005261675253,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_0,1,78.58736928861421,Asuncion,310.9001676920069,310.2844365536926,310.9001676920069,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_1,2,11.982519783182932,Asuncion,308.52558738636657,307.72623746633565,308.52558738636657,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_2,4,9.416456978891736,Asuncion,305.8329452320085,304.9004376367851,305.8329452320085,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000045_3,5,0.0136539493111346,Asuncion,306.55817597646046,305.7194749341336,306.55817597646046,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_0,1,46.985928513220934,Montevideo,303.0578626851032,300.9266239928925,303.0578626851032,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_1,2,48.51965940952727,Montevideo,303.5300327889754,300.4715660884284,303.5300327889754,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_2,3,3.411435057999487,Montevideo,305.08138654535577,302.26262099712204,305.08138654535577,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_3,4,0.8740557745729134,Montevideo,298.08932911889076,296.0476422940239,298.08932911889076,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000046_4,5,0.2089212446793751,Montevideo,298.61469927424145,296.7606941724147,298.61469927424145,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_0,1,22.9993457512388,Fianarantsoa,298.1471694646034,298.1471694646034,298.1471694646034,2,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004a_1,2,71.84952407080621,Fianarantsoa,297.6890150255786,297.6890150255786,297.6890150255786,2,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_0,1,80.48875297798439,London,308.37494511364395,301.59801366642466,308.37494511364395,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_1,2,14.277489327294818,London,304.1244106569845,298.9400904624578,304.1244106569845,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_2,3,3.0126730151351664,London,301.95736640370154,298.4609486383619,301.95736640370154,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_3,4,2.2116760945359646,London,298.5488391485433,295.44021709205686,298.5488391485433,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000007_4,5,0.0094085850496725,London,305.39559804843566,299.8258519730373,305.39559804843566,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_0,1,84.53721565925503,Tehran,320.4972682671437,316.29503372784814,320.4972682671437,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_1,2,10.120734720566947,Tehran,322.622465130255,318.37384653546275,322.622465130255,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_2,3,1.3739596534264575,Tehran,319.13711667084755,314.28443000468167,319.13711667084755,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_3,4,0.0530473315988902,Tehran,310.0868108326234,307.1339249832482,310.0868108326234,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000013_4,5,3.915042635152678,Tehran,324.86734423358604,320.69270011820254,324.86734423358604,7,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_0,1,10.36121569572799,Cairo,324.70612769917517,319.033387508387,324.70612769917517,14,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_1,2,1.6643926412000831,Cairo,323.6180726868105,317.2130168414182,323.6180726868105,14,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_2,3,0.2039024522589408,Cairo,317.39757861108967,312.5863971436691,317.39757861108967,14,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_3,4,0.2825041417251264,Cairo,307.85392013709026,304.5875664592686,307.85392013709026,14,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_4,5,87.48798506908786,Cairo,326.12355429575405,322.00396862481244,326.12355429575405,14,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_0,1,46.50753129081882,Belgrade,314.0305534997071,308.29748059686705,314.0305534997071,9,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_1,2,23.19213623687573,Belgrade,311.4852025172028,304.7942800914488,311.4852025172028,9,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_2,3,23.24035142827507,Belgrade,315.89479408736133,310.0149644603431,315.89479408736133,9,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_3,4,7.0586673136917355,Belgrade,300.12607272972326,296.97438909569735,300.12607272972326,9,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000026_4,5,0.0013137303386489,Belgrade,307.2885755723325,303.7022619501312,307.2885755723325,9,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_0,1,81.66327768603958,Washington,307.2354955237457,305.415258924461,307.2354955237457,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_1,2,7.49740822199933,Washington,300.21644256260447,299.03348946302964,300.21644256260447,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_2,3,0.8048616453489352,Washington,304.41550804030277,302.4802730834027,304.41550804030277,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_3,4,5.558705723180643,Washington,300.67004272952715,298.5786577163587,300.67004272952715,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000002f_4,5,4.475746723431511,Washington,299.6759762591523,298.5002689542003,299.6759762591523,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_0,1,93.08047703718212,Guadalajara,306.86258145963484,304.65251886240327,306.86258145963484,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_1,2,6.72644485887319,Guadalajara,301.09749750302376,298.20340282075483,301.09749750302376,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_2,3,0.1219005279099449,Guadalajara,300.5369760122325,299.3543674562208,300.5369760122325,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000037_3,4,0.0711775760347622,Guadalajara,299.2766615768936,297.58434354491436,299.2766615768936,4,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_0,1,53.94027624094158,Monterrey,314.93733758631504,313.22520621437525,314.93733758631504,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_1,2,45.9981584955467,Monterrey,306.8550857232511,305.5367437752914,306.8550857232511,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_2,3,0.0067409366784605,Monterrey,314.1549376619669,310.7714474236146,314.1549376619669,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_3,4,0.0470847328691136,Monterrey,305.4288795895451,304.1017886427213,305.4288795895451,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000038_4,5,0.0077395939641584,Monterrey,311.9431753789583,308.92873909738915,311.9431753789583,5,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_0,1,36.771038119918146,Oslo,293.2329682692788,293.1047192675415,293.2329682692788,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_1,2,51.28589784594191,Oslo,289.3227479582851,288.90436709058855,289.3227479582851,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_2,3,0.4999656886292117,Oslo,291.32515813377915,291.32515813377915,291.32515813377915,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_3,4,6.522280607660449,Oslo,288.1746202174605,288.07626681506144,288.1746202174605,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000041_4,5,4.920817737850287,Oslo,288.0207913897794,287.9875928915554,288.0207913897794,6,L5,2000,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060_0,1,99.70654711774962,Athens,315.4431946157877,312.5270148998186,315.4431946157877,8,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060_1,2,0.2825570900344235,Athens,313.89326784067185,310.04285524103807,313.89326784067185,8,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000060_2,3,0.0108957922159605,Athens,317.9358710975011,310.2304313326276,317.9358710975011,8,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_0,1,12.903466654292114,Brasília,302.61426256015466,299.080259647185,302.61426256015466,17,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_1,2,70.96438895589183,Brasília,301.3815864470505,297.9186965002532,301.3815864470505,17,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_2,3,15.023539755144164,Brasília,305.7684321999302,299.851056994598,305.7684321999302,17,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_3,4,1.1084252990034735,Brasília,297.1645837427871,294.5670810056638,297.1645837427871,17,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000061_4,5,0.0001793356684224381,Brasília,298.7832693561371,297.35020383829334,298.7832693561371,17,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062_0,1,33.91651898810169,Dhaka,305.4946143008031,303.36817549635947,305.4946143008031,6,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062_1,2,20.183215854013905,Dhaka,307.6104728184058,306.0925062669037,307.6104728184058,6,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062_2,3,39.704124273998616,Dhaka,308.4058356333549,306.95246295583473,308.4058356333549,6,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062_3,4,6.175772799000214,Dhaka,304.6500687555235,303.27624033474365,304.6500687555235,6,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000062_4,5,0.0203680848855569,Dhaka,314.9691667479908,314.9013722870785,314.9691667479908,6,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_0,1,52.667523019652165,Warsaw,304.9865024008597,300.7405733065628,304.98227231435794,15,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_1,2,40.88368145960827,Warsaw,301.5396303170881,297.1767275375286,301.521573499233,15,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_2,3,3.990878051423464,Warsaw,303.99414980090614,298.7383436144568,303.98569146474546,15,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_3,4,2.4564222134738816,Warsaw,299.39054279824114,295.5901518401111,299.38998398011984,15,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000021_4,5,0.0014952558422116,Warsaw,309.27231437241886,306.4858740787034,309.27231437241886,15,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018_0,1,24.91643877511236,Hà Nội,302.08440409394194,300.8832067296376,302.08440409394194,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018_1,2,26.029428472847027,Hà Nội,300.3134361432793,299.20782469356556,300.3134361432793,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018_2,3,40.3649933288009,Hà Nội,301.7744361882313,299.97341423055786,301.7744361882313,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018_3,4,8.680568006109977,Hà Nội,300.0098999950953,298.5084513871958,300.0098999950953,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000018_4,5,0.008571417129728,Hà Nội,301.3539315864559,299.82550395787945,301.3539315864559,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_0,1,62.97274089083819,Vienna,310.6272655563113,306.05305770318324,310.6238077068593,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_1,2,24.3973157177269,Vienna,304.1199470819288,299.50341913991116,304.11881914135006,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_2,3,8.810118600350831,Vienna,313.25642847843153,305.21956225117765,313.2236259932297,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_3,4,3.816352001786964,Vienna,301.5063479317063,297.40469413105683,301.5063369390399,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000040_4,5,0.0034727892970949,Vienna,305.86142538876055,302.0480242298642,305.86142538876055,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008_0,1,72.08001492736639,Berlin,306.33885713362736,302.9669206117107,306.33885713362736,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008_1,2,20.2565397258316,Berlin,300.79139243765985,298.1603547480931,300.79139243765985,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008_2,3,1.92478465986774,Berlin,304.086853391398,301.1891823821208,304.086853391398,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008_3,4,5.737059235148415,Berlin,297.1381470821033,295.6683113976736,297.1381470821033,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000008_4,5,0.0016014517858507,Berlin,305.694062116941,302.7643916985143,305.694062116941,18,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_0,1,72.34540409141846,Seoul,305.20813983396135,304.8125638645406,305.20813983396135,9,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000f_1,2,20.71580246172011,Seoul,302.93912769430614,302.63899756991543,302.93912769430614,9,L5,2005,"{""type"":""MultiPoint"",""coordinates"":[]}"
