year,month,monthly_anomaly,monthly_unc,annual_anomaly,annual_unc,five_yr_anomaly,five_yr_unc,ten_yr_anomaly,ten_yr_unc,twenty_yr_anomaly,twenty_yr_unc,absolute_temp_C,absolute_temp_K
1788,11,0.336,1.889,-0.341,0.97,-0.46,0.747,-0.544,0.816,-0.442,0.5,8.249,281.399
1788,12,-4.365,4.71,-0.412,0.918,-0.464,0.75,-0.547,0.805,-0.436,0.496,8.177999999999999,281.328
1789,1,0.229,3.441,-0.533,0.826,-0.494,0.749,-0.533,0.768,-0.427,0.498,8.057,281.207
1789,2,-1.076,3.7,-0.585,0.699,-0.51,0.713,-0.515,0.745,-0.438,0.496,8.004999999999999,281.155
1789,3,-1.308,2.58,-0.572,0.734,-0.532,0.664,-0.495,0.735,-0.446,0.496,8.018,281.168
1789,4,-1.12,1.329,-0.681,0.704,-0.539,0.644,-0.488,0.719,-0.444,0.491,7.909,281.05899999999997
1789,5,-0.033,1.951,-0.696,0.708,-0.492,0.641,-0.462,0.742,-0.45,0.489,7.894,281.044
1789,6,-0.352,1.233,-0.308,0.972,-0.433,0.622,-0.468,0.737,-0.44,0.489,8.282,281.43199999999996
1789,7,0.73,1.627,-0.3,0.784,-0.48,0.581,-0.483,0.733,-0.433,0.487,8.29,281.44
1789,8,-0.087,1.119,-0.215,0.685,-0.464,0.563,-0.498,0.719,-0.429,0.484,8.375,281.525
1789,9,-0.057,1.258,-0.161,0.78,-0.466,0.588,-0.481,0.719,-0.428,0.483,8.429,281.57899999999995
1789,10,-1.053,2.283,-0.208,0.806,-0.455,0.602,-0.469,0.707,-0.424,0.483,8.382,281.532
1789,11,0.152,2.003,-0.284,0.736,-0.449,0.567,-0.461,0.722,-0.421,0.484,8.306,281.45599999999996
1789,12,0.292,1.93,-0.254,0.716,-0.449,0.536,-0.458,0.703,-0.419,0.486,8.336,281.486
1790,1,0.328,2.211,-0.402,0.719,-0.432,0.538,-0.449,0.673,-0.418,0.49,8.188,281.33799999999997
1790,2,-0.056,2.728,-0.446,0.729,-0.449,0.528,-0.421,0.658,-0.421,0.489,8.144,281.294
1790,3,-0.657,1.681,-0.509,0.788,-0.416,0.531,-0.376,0.654,-0.421,0.484,8.081,281.231
1790,4,-1.688,2.359,-0.471,0.774,-0.414,0.507,-0.353,0.658,-0.434,0.475,8.119,281.269
1790,5,-0.943,1.341,-0.561,0.753,-0.415,0.534,-0.335,0.646,-0.448,0.479,8.029,281.179
1790,6,0.008,1.444,-0.584,0.723,-0.4,0.522,-0.35,0.633,-0.449,0.48,8.006,281.15599999999995
1790,7,-1.045,0.855,-0.55,0.737,-0.379,0.541,-0.348,0.625,-0.455,0.479,8.04,281.19
1790,8,-0.618,1.105,-0.548,0.686,-0.352,0.503,-0.353,0.622,-0.45,0.478,8.042,281.19199999999995
1790,9,-0.815,1.256,-0.491,0.726,-0.335,0.533,-0.353,0.611,-0.442,0.474,8.099,281.24899999999997
1790,10,-0.59,1.264,-0.337,0.77,-0.325,0.555,-0.351,0.606,-0.443,0.472,8.253,281.40299999999996
1790,11,-0.938,1.588,-0.325,0.818,-0.317,0.565,-0.353,0.587,-0.443,0.474,8.265,281.41499999999996
1790,12,0.025,4.576,-0.347,0.874,-0.326,0.573,-0.332,0.593,-0.435,0.48,8.243,281.393
1791,1,0.735,3.032,-0.34,0.902,-0.36,0.547,-0.301,0.592,-0.429,0.489,8.25,281.4
1791,2,-0.029,2.165,-0.303,0.953,-0.379,0.535,-0.284,0.587,-0.422,0.505,8.286999999999999,281.43699999999995
1791,3,0.021,1.795,-0.304,0.974,-0.385,0.531,-0.302,0.598,-0.412,0.503,8.286,281.436
1791,4,0.164,1.394,-0.355,0.955,-0.403,0.543,-0.308,0.59,-0.409,0.509,8.235,281.385
1791,5,-0.803,1.08,-0.262,0.964,-0.415,0.556,-0.307,0.581,-0.403,0.509,8.328,281.47799999999995
1791,6,-0.254,1.226,-0.265,0.775,-0.368,0.627,-0.299,0.579,-0.397,0.515,8.325,281.47499999999997
1791,7,-0.965,1.111,-0.518,0.745,-0.352,0.603,-0.307,0.582,-0.396,0.518,8.072,281.222
1791,8,-0.169,0.828,-0.478,0.811,-0.335,0.577,-0.307,0.564,-0.403,0.521,8.112,281.262
1791,9,-0.828,0.974,-0.528,0.821,-0.296,0.61,-0.313,0.538,-0.396,0.521,8.062,281.212
1791,10,-1.207,1.163,-0.575,0.82,-0.268,0.623,-0.307,0.524,-0.389,0.515,8.015,281.16499999999996
1791,11,0.185,2.055,-0.474,0.812,-0.247,0.609,-0.29,0.517,-0.396,0.508,8.116,281.26599999999996
1791,12,-0.008,2.232,-0.386,0.822,-0.259,0.609,-0.28,0.498,-0.389,0.498,8.204,281.354
1792,1,-2.31,3.94,-0.287,0.798,-0.295,0.605,-0.265,0.481,-0.374,0.495,8.302999999999999,281.453
1792,2,0.457,3.082,-0.389,0.753,-0.3,0.605,-0.237,0.476,-0.358,0.491,8.201,281.351
1792,3,-0.586,2.029,-0.308,0.741,-0.293,0.582,-0.24,0.475,-0.342,0.486,8.282,281.43199999999996
1792,4,-0.4,1.338,-0.314,0.745,-0.277,0.575,-0.241,0.478,-0.339,0.487,8.276,281.426
1792,5,0.415,1.236,-0.41,0.782,-0.281,0.582,-0.249,0.462,-0.344,0.483,8.18,281.33
1792,6,0.798,0.955,-0.424,0.757,-0.29,0.592,-0.251,0.451,-0.344,0.482,8.166,281.316
1792,7,0.223,1.708,-0.332,0.836,-0.286,0.604,-0.251,0.45,-0.342,0.479,8.258,281.40799999999996
1792,8,-1.386,1.564,-0.245,0.848,-0.259,0.599,-0.248,0.445,-0.35,0.481,8.345,281.495
1792,9,0.14,1.35,-0.188,0.819,-0.234,0.619,-0.234,0.446,-0.352,0.478,8.402,281.55199999999996
1792,10,-1.286,1.271,-0.114,0.84,-0.186,0.633,-0.226,0.439,-0.348,0.468,8.475999999999999,281.626
1792,11,-0.956,2.657,-0.16,0.834,-0.158,0.642,-0.229,0.439,-0.346,0.458,8.43,281.58
1792,12,-0.179,2.102,-0.232,0.891,-0.169,0.638,-0.221,0.437,-0.34,0.461,8.358,281.508
1793,1,-1.215,2.756,-0.238,0.898,-0.146,0.642,-0.196,0.45,-0.331,0.48,8.352,281.50199999999995
1793,2,1.505,2.984,-0.17,0.958,-0.136,0.659,-0.195,0.437,-0.34,0.478,8.42,281.57
1793,3,0.098,1.911,-0.234,0.866,-0.148,0.672,-0.178,0.444,-0.336,0.481,8.356,281.506
1793,4,0.494,1.58,-0.193,0.932,-0.155,0.659,-0.179,0.455,-0.331,0.478,8.397,281.54699999999997
1793,5,-0.141,1.277,-0.148,1.027,-0.144,0.641,-0.176,0.467,-0.332,0.474,8.442,281.592
1793,6,-0.067,1.613,-0.259,1.124,-0.138,0.607,-0.182,0.463,-0.337,0.47,8.331,281.481
1793,7,0.156,2.111,-0.059,1.277,-0.129,0.601,-0.196,0.455,-0.331,0.469,8.531,281.681
1793,8,-0.575,1.853,-0.189,1.356,-0.121,0.593,-0.191,0.458,-0.328,0.47,8.401,281.551
1793,9,-0.627,1.648,-0.112,1.374,-0.156,0.584,-0.194,0.46,-0.318,0.465,8.478,281.628
1793,10,-0.794,1.861,-0.108,1.42,-0.169,0.576,-0.201,0.452,-0.309,0.459,8.482,281.63199999999995
1793,11,-0.418,3.509,0.009,1.416,-0.155,0.58,-0.203,0.437,-0.294,0.453,8.599,281.74899999999997
1793,12,-1.513,2.43,-0.076,1.363,-0.133,0.566,-0.178,0.454,-0.292,0.444,8.514,281.664
1794,1,1.186,2.753,-0.207,1.307,-0.12,0.571,-0.183,0.433,-0.292,0.427,8.383,281.53299999999996
1794,2,-0.054,3.764,-0.191,1.187,-0.104,0.561,-0.193,0.412,-0.288,0.419,8.399,281.549
1794,3,1.022,1.924,-0.111,1.201,-0.093,0.548,-0.199,0.421,-0.287,0.411,8.479,281.62899999999996
1794,4,0.544,1.841,-0.05,1.151,-0.074,0.542,-0.188,0.418,-0.281,0.398,8.54,281.69
1794,5,1.26,1.306,-0.022,1.011,-0.087,0.538,-0.189,0.408,-0.27,0.407,8.568,281.71799999999996
1794,6,-1.086,1.712,0.082,1.022,-0.127,0.513,-0.184,0.409,-0.268,0.404,8.672,281.822
1794,7,-1.414,1.666,0.03,0.914,-0.051,0.519,-0.19,0.401,-0.264,0.399,8.62,281.77
1794,8,-0.387,0.991,0.163,0.757,-0.01,0.556,-0.191,0.4,-0.269,0.392,8.753,281.90299999999996
1794,9,0.334,1.346,0.149,0.798,-0.013,0.567,-0.192,0.4,-0.262,0.396,8.738999999999999,281.88899999999995
